Num;ID;Energy_kcal;Protein_g;Fat_g;Carb_g;Sugar_g;Fiber_g;VitA_mcg;VitB6_mg;VitB12_mcg;VitC_mg;VitE_mg;Folate_mcg;Niacin_mg;Riboflavin_mg;Thiamin_mg;Calcium_mg;Copper_mcg;Iron_mg;Magnesium_mg;Manganese_mg;Phosphorus_mg;Selenium_mcg;Zinc_mg;VitA_USRDA;VitB6_USRDA;VitB12_USRDA;VitC_USRDA;VitE_USRDA;Folate_USRDA;Niacin_USRDA;Riboflavin_USRDA;Thiamin_USRDA;Calcium_USRDA;Copper_USRDA;Magnesium_USRDA;Phosphorus_USRDA;Selenium_USRDA;Zinc_USRDA
429;3194;391;7.1;4.9;77.7;0.12;0.5;0;0.479;0;2.4;5;24;31.243;2.221;2.645;850;0.331;47.5;206;0;590;11.6;1.98;0;0.281764705882353;0;0.0266666666666667;0.333333333333333;0.06;19.526.875;170.846.153.846.154;220.416.666.666.667;0.708333333333333;0.000367777777777778;0.49047619047619;0.842857142857143;0.210909090909091;0.18
2561;10047;248;26.99;14.68;0;0;0;5;0.485;0.87;0;0.21;0;9.49;0.295;0.522;19;0.085;0.96;21;0.007;230;40.2;2.91;0.00555555555555556;0.285294117647059;0.3625;0;0.014;0;0.593125;0.226923076923077;0.435;0.0158333333333333;9,44E+09;0.05;0.328571428571429;0.730909090909091;0.264545454545455
7494;23460;252;31.86;13.79;0;0;0;14;0.165;1.77;0;1.1;0;2.24;0.184;0.026;6;0.181;3.09;17;0.015;154;2;4.33;0.0155555555555556;0.0970588235294118;0.7375;0;0.0733333333333333;0;0.14;0.141538461538462;0.0216666666666667;0.005;0.000201111111111111;0.0404761904761905;0.22;0.0363636363636364;0.393636363636364
2798;10933;139;26.49;3.68;0.68;0.68;0;0;0.472;0.61;0;0.33;1;7.397;0.326;0.484;7;0.135;1.54;23;0.027;269;24.4;2.78;0;0.277647058823529;0.254166666666667;0;0.022;0.0025;0.4623125;0.250769230769231;0.403333333333333;0.00583333333333333;0.00015;0.0547619047619048;0.384285714285714;0.443636363636364;0.252727272727273
4201;14066;352;78.13;1.56;6.25;0;3.1;0;0.607;2.45;0;0;33;1.136;2.017;0.609;469;0.049;1.13;195;0;1321;26.7;6.18;0;0.357058823529412;102.083.333.333.333;0;0;0.0825;0.071;155.153.846.153.846;0.5075;0.390833333333333;5,44E+09;0.464285714285714;188.714.285.714.286;0.485454545454545;0.561818181818182
2121;8660;378;4.3;2.8;89.6;51.1;7.4;0;1.79;5.4;54;0;594;17.9;1.52;1.34;10;0;16.1;23;0;61;0;5.4;0;105.294.117.647.059;2.25;0.6;0;1.485;111.875;116.923.076.923.077;111.666.666.666.667;0.00833333333333333;0;0.0547619047619048;0.0871428571428571;0;0.490909090909091
1187;6007;95;5.19;3.5;11.16;0;4.6;81;0.05;0.03;1.8;0;12;0.7;0.06;0.06;32;0.16;1.33;19;0.29;59;6.9;0.44;0.09;0.0294117647058824;0.0125;0.02;0;0.03;0.04375;0.0461538461538461;0.05;0.0266666666666667;0.000177777777777778;0.0452380952380952;0.0842857142857143;0.125454545454545;0.04
40;1040;380;26.93;27.8;5.38;1.32;0;220;0.083;3.34;0;0.38;6;0.092;0.296;0.063;791;0.043;0.2;38;0.005;567;18.2;4.36;0.244444444444444;0.0488235294117647;139.166.666.666.667;0;0.0253333333333333;0.015;0.00575;0.227692307692308;0.0525;0.659166666666667;4,78E+09;0.0904761904761905;0.81;0.330909090909091;0.396363636363636
5672;18208;472;5.9;23.4;60;24.86;1.2;238;0.03;0.09;0.1;2.57;98;2.443;0.257;0.294;73;0.078;2.33;12;0.316;90;17.6;0.42;0.264444444444444;0.0176470588235294;0.0375;0.00111111111111111;0.171333333333333;0.245;0.1526875;0.197692307692308;0.245;0.0608333333333333;8,67E+09;0.0285714285714286;0.128571428571429;0.32;0.0381818181818182
4109;13927;308;25.26;22.21;0;0;0;0;0.39;2.41;0;0;6;3.52;0.26;0.11;8;0.156;3.15;26;0.015;210;24.4;4.88;0;0.229411764705882;100.416.666.666.667;0;0;0.015;0.22;0.2;0.0916666666666667;0.00666666666666667;0.000173333333333333;0.0619047619047619;0.3;0.443636363636364;0.443636363636364
1964;8288;395;4.3;4.19;85.59;29.6;0.4;500;1.66;5;20;0.36;563;16.7;1.41;1.25;10;0.107;6;21;0;62;5.7;0.69;0.555555555555556;0.976470588235294;208.333.333.333.333;0.222222222222222;0.024;14.075;104.375;108.461.538.461.538;104.166.666.666.667;0.00833333333333333;0.000118888888888889;0.05;0.0885714285714286;0.103636363636364;0.0627272727272727
7881;28145;483;6.4;19;71.6;8;2.8;0;0;0;0;0;0;3.5;0.3;0.57;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0.21875;0.230769230769231;0.475;0;0;0;0;0;0
8350;36412;174;7.35;9.04;15.75;0.46;2.4;12;0.132;0.11;16.4;0.53;60;1.295;0.05;0.04;75;0.05;0.87;26;0.186;120;9.8;1.2;0.0133333333333333;0.0776470588235294;0.0458333333333333;0.182222222222222;0.0353333333333333;0.15;0.0809375;0.0384615384615385;0.0333333333333333;0.0625;5,56E+09;0.0619047619047619;0.171428571428571;0.178181818181818;0.109090909090909
6647;21063;191;11.52;7.47;19.52;2.19;3;17;0.197;0.68;1.9;0.45;90;2.184;0.115;0.173;90;0.11;1.91;25;0.247;163;12.4;1.99;0.0188888888888889;0.115882352941176;0.283333333333333;0.0211111111111111;0.03;0.225;0.1365;0.0884615384615385;0.144166666666667;0.075;0.000122222222222222;0.0595238095238095;0.232857142857143;0.225454545454545;0.180909090909091
5303;17224;282;16.56;23.41;0;0;0;0;0.13;2.31;0;0.2;18;5.96;0.21;0.11;16;0.101;1.55;21;0.019;157;18.8;3.41;0;0.0764705882352941;0.9625;0;0.0133333333333333;0.045;0.3725;0.161538461538462;0.0916666666666667;0.0133333333333333;0.000112222222222222;0.05;0.224285714285714;0.341818181818182;0.31
4189;14052;250;0;0;0.1;0.1;0;0;0;0;0;0;0;0.05;0.001;0.008;0;0.014;0.02;0;0.008;3;0;0.02;0;0;0;0;0;0;0.003125;0.000769230769230769;0.00666666666666667;0;1,56E+09;0;0.00428571428571429;0;0.00181818181818182
1723;7253;188;11.2;13.5;5.3;1.5;0;0;0;0;0;0;0;0;0;0;131;0.22;2.18;23;0;147;0;1.86;0;0;0;0;0;0;0;0;0;0.109166666666667;0.000244444444444444;0.0547619047619048;0.21;0;0.169090909090909
2324;9190;43;1.44;0.39;9.8;8.1;1.7;1;0.05;0;36.4;0.87;6;0.62;0.101;0.029;39;0.06;1.85;18;0;38;0.6;0.12;0.00111111111111111;0.0294117647058824;0;0.404444444444444;0.058;0.015;0.03875;0.0776923076923077;0.0241666666666667;0.0325;6,67E+09;0.0428571428571429;0.0542857142857143;0.0109090909090909;0.0109090909090909
3255;11525;44;2.79;0.97;6.91;0;0;102;0.116;0;96;0;9;0.995;0.244;0.062;129;0.071;1.3;47;0.157;45;0.7;0.09;0.113333333333333;0.0682352941176471;0;106.666.666.666.667;0;0.0225;0.0621875;0.187692307692308;0.0516666666666667;0.1075;7,89E+09;0.111904761904762;0.0642857142857143;0.0127272727272727;0.00818181818181818
6725;21149;240;10.39;10.04;26.99;5.87;2;0;0.097;1.03;0;0;0;3.125;0.28;0.26;176;0;2.1;28;0;210;0;1.94;0;0.0570588235294118;0.429166666666667;0;0;0;0.1953125;0.215384615384615;0.216666666666667;0.146666666666667;0;0.0666666666666667;0.3;0;0.176363636363636
2665;10178;256;25.02;16.56;0;0;0;5;0.476;0.72;0;0.2;0;8.311;0.335;0.485;48;0.105;0.84;20;0.011;226;36.7;2.88;0.00555555555555556;0.28;0.3;0;0.0133333333333333;0;0.5194375;0.257692307692308;0.404166666666667;0.04;0.000116666666666667;0.0476190476190476;0.322857142857143;0.667272727272727;0.261818181818182
5614;18135;423;3.9;9.5;80.9;48.95;0.7;0;0.018;0.04;0;0.08;135;2.425;0.18;0.28;77;0.056;1.36;9;0.278;277;2.7;0.25;0;0.0105882352941176;0.0166666666666667;0;0.00533333333333333;0.3375;0.1515625;0.138461538461538;0.233333333333333;0.0641666666666667;6,22E+09;0.0214285714285714;0.395714285714286;0.0490909090909091;0.0227272727272727
1268;6128;377;15.42;6.51;62.32;1.9;3.2;8;0.236;0.75;0;0.33;115;4.88;0.381;0.575;55;0.286;2.44;38;0.468;195;32.4;1.65;0.00888888888888889;0.138823529411765;0.3125;0;0.022;0.2875;0.305;0.293076923076923;0.479166666666667;0.0458333333333333;0.000317777777777778;0.0904761904761905;0.278571428571429;0.589090909090909;0.15
5739;18279;305;5.9;8.4;51;17.78;3.4;52;0.084;0.09;0;0.8;82;2.037;0.326;0.273;74;0.299;2.81;32;0.355;284;15.2;0.54;0.0577777777777778;0.0494117647058824;0.0375;0;0.0533333333333333;0.205;0.1273125;0.250769230769231;0.2275;0.0616666666666667;0.000332222222222222;0.0761904761904762;0.405714285714286;0.276363636363636;0.0490909090909091
998;5227;114;23.66;1.48;0.14;0.05;0;6;0.813;0.63;0;0.06;7;9.924;0.145;0.042;11;0.07;0.73;28;0.011;201;22.7;1.28;0.00666666666666667;0.478235294117647;0.2625;0;0.004;0.0175;0.62025;0.111538461538462;0.035;0.00916666666666667;7,78E+09;0.0666666666666667;0.287142857142857;0.412727272727273;0.116363636363636
7581;23594;128;22.19;4.31;0;0;0;0;0.656;1.57;0;0.29;13;6.661;0.144;0.09;20;0.099;1.92;24;0.014;214;28.2;4.22;0;0.385882352941177;0.654166666666667;0;0.0193333333333333;0.0325;0.4163125;0.110769230769231;0.075;0.0166666666666667;0.00011;0.0571428571428571;0.305714285714286;0.512727272727273;0.383636363636364
3735;12193;318;12.14;4.6;58.26;0;0;3;0.778;0;30.7;0;95;16.825;0.423;0.191;1633;0.11;0.11;314;1.512;6;0;0.3;0.00333333333333333;0.457647058823529;0;0.341111111111111;0;0.2375;10.515.625;0.325384615384615;0.159166666666667;136.083.333.333.333;0.000122222222222222;0.747619047619048;0.00857142857142857;0;0.0272727272727273
7754;28016;281;10.8;10.2;37;2.7;1.2;429;0.57;1.7;0;3.6;0;5.7;0.49;0.43;357;0;6.4;18;0;286;0;0.4;0.476666666666667;0.335294117647059;0.708333333333333;0;0.24;0;0.35625;0.376923076923077;0.358333333333333;0.2975;0;0.0428571428571429;0.408571428571429;0;0.0363636363636364
7613;23626;202;28.29;9.05;0;0;0;0;0.589;1.77;0;0.42;9;8.347;0.145;0.075;16;0.089;1.92;24;0.011;219;32.5;5.31;0;0.346470588235294;0.7375;0;0.028;0.0225;0.5216875;0.111538461538462;0.0625;0.0133333333333333;9,89E+09;0.0571428571428571;0.312857142857143;0.590909090909091;0.482727272727273
8229;35174;97;21.44;1.3;0;0;0;0;0.78;1.15;0;0;0;6.92;0.325;0.153;3;0.117;2.61;22;0.011;200;7;3;0;0.458823529411765;0.479166666666667;0;0;0;0.4325;0.25;0.1275;0.0025;0.00013;0.0523809523809524;0.285714285714286;0.127272727272727;0.272727272727273
7991;28256;492;10.8;24.5;59;9;3.2;0;0;0;0;0;0;3.7;0.28;0.43;50;0;3.5;12;0;183;0;0;0;0;0;0;0;0;0.23125;0.215384615384615;0.358333333333333;0.0416666666666667;0;0.0285714285714286;0.261428571428571;0;0
2749;10881;132;21.69;4.45;1.26;1.26;0;11;0.4;0.46;0;0.29;2;4.563;0.199;0.394;9;0.099;1.17;15;0.022;202;45.3;2.82;0.0122222222222222;0.235294117647059;0.191666666666667;0;0.0193333333333333;0.005;0.2851875;0.153076923076923;0.328333333333333;0.0075;0.00011;0.0357142857142857;0.288571428571429;0.823636363636364;0.256363636363636
2685;10200;211;27.95;10.14;0;0;0;2;0.331;0.44;0.3;0.21;4;4.519;0.258;0.549;5;0.074;0.99;19;0.01;173;45.4;2.16;0.00222222222222222;0.194705882352941;0.183333333333333;0.00333333333333333;0.014;0.01;0.2824375;0.198461538461538;0.4575;0.00416666666666667;8,22E+09;0.0452380952380952;0.247142857142857;0.825454545454545;0.196363636363636
7474;23440;178;21.27;10.31;0;0;0;12;0.152;2.24;0;0.36;0;2.293;0.117;0.057;4;0.058;1.89;18;0.008;153;2;4.46;0.0133333333333333;0.0894117647058824;0.933333333333333;0;0.024;0;0.1433125;0.09;0.0475;0.00333333333333333;6,44E+09;0.0428571428571429;0.218571428571429;0.0363636363636364;0.405454545454545
3761;12637;607;20.04;53.95;21.05;4.15;7;0;0.352;0;0.5;7.82;83;7.709;0.196;0.189;117;0.907;2.61;229;2.04;456;33.9;3.36;0;0.207058823529412;0;0.00555555555555556;0.521333333333333;0.2075;0.4818125;0.150769230769231;0.1575;0.0975;0.00100777777777778;0.545238095238095;0.651428571428571;0.616363636363636;0.305454545454545
2811;10947;170;29.65;5.73;0;0;0;0;0.465;0.68;0;0.43;0;8.927;0.24;0.664;9;0.065;0.56;29;0.014;317;55.6;1.74;0;0.273529411764706;0.283333333333333;0;0.0286666666666667;0;0.5579375;0.184615384615385;0.553333333333333;0.0075;7,22E+09;0.0690476190476191;0.452857142857143;101.090.909.090.909;0.158181818181818
3143;11382;357;10.9;1.1;77.7;3.37;6.6;18;0.887;0;16;0.03;30;4.2;0.3;0.19;142;0.578;3.5;74;0.488;237;26.3;1.2;0.02;0.521764705882353;0;0.177777777777778;0.002;0.075;0.2625;0.230769230769231;0.158333333333333;0.118333333333333;0.000642222222222222;0.176190476190476;0.338571428571429;0.478181818181818;0.109090909090909
5373;17295;231;25.25;13.69;0;0;0;0;0.429;3.04;0;0;0;5.418;0.39;0.127;10;0.138;2.01;23;0.013;203;10.6;4.49;0;0.252352941176471;126.666.666.666.667;0;0;0;0.338625;0.3;0.105833333333333;0.00833333333333333;0.000153333333333333;0.0547619047619048;0.29;0.192727272727273;0.408181818181818
8505;43158;360;0.94;0;89.11;85.19;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000909090909090909
7099;23051;129;22.15;3.83;0;0;0;0;0.724;3.61;0;0.07;6;6.36;0.241;0.089;5;0.132;2.91;24;0.02;217;30.3;4.31;0;0.425882352941176;150.416.666.666.667;0;0.00466666666666667;0.015;0.3975;0.185384615384615;0.0741666666666667;0.00416666666666667;0.000146666666666667;0.0571428571428571;0.31;0.550909090909091;0.391818181818182
3637;11996;34;4.31;0.35;5.74;0;0;168;0;0;17.8;0;0;3.26;0.13;0.014;24;0.22;0.73;19;0.94;58;0;0.71;0.186666666666667;0;0;0.197777777777778;0;0;0.20375;0.1;0.0116666666666667;0.02;0.000244444444444444;0.0452380952380952;0.0828571428571429;0;0.0645454545454545
8458;42291;590;24;49.9;21.83;9.29;6.6;0;0.45;0;0;9.05;92;13.69;0.11;0.12;41;0.515;1.9;159;0;317;7.5;2.78;0;0.264705882352941;0;0;0.603333333333333;0.23;0.855625;0.0846153846153846;0.1;0.0341666666666667;0.000572222222222222;0.378571428571429;0.452857142857143;0.136363636363636;0.252727272727273
4113;13931;214;19.92;14.28;0;0;0;0;0.536;1.11;0;0.37;11;6.425;0.084;0.053;25;0.066;1.46;20;0.013;181;21.8;3.57;0;0.315294117647059;0.4625;0;0.0246666666666667;0.0275;0.4015625;0.0646153846153846;0.0441666666666667;0.0208333333333333;7,33E+09;0.0476190476190476;0.258571428571429;0.396363636363636;0.324545454545455
1091;5656;145;28.49;2.57;0;0;0;0;0.545;6.25;0;0.23;15;7.143;0.292;0.232;6;0.152;2.79;25;0.019;251;37.5;4.85;0;0.320588235294118;260.416.666.666.667;0;0.0153333333333333;0.0375;0.4464375;0.224615384615385;0.193333333333333;0.005;0.000168888888888889;0.0595238095238095;0.358571428571429;0.681818181818182;0.440909090909091
7320;23283;179;20.1;10.9;0;0;0;4;0.371;2.6;0;0;3;3.63;0.267;0.145;7;0.121;2.74;24;0;207;28.7;7.82;0.00444444444444444;0.218235294117647;108.333.333.333.333;0;0;0.0075;0.226875;0.205384615384615;0.120833333333333;0.00583333333333333;0.000134444444444444;0.0571428571428571;0.295714285714286;0.521818181818182;0.710909090909091
2873;11028;19;1.72;0.4;3.22;1.89;1.4;1;0.136;0;1.1;0.63;3;0.14;0.026;0.026;8;0.114;0.32;4;0.157;25;0.5;0.65;0.00111111111111111;0.08;0;0.0122222222222222;0.042;0.0075;0.00875;0.02;0.0216666666666667;0.00666666666666667;0.000126666666666667;0.00952380952380952;0.0357142857142857;0.00909090909090909;0.0590909090909091
587;3965;92;3.05;3.08;13;11.46;0.6;22;0.036;0.29;3.6;0.09;7;0.119;0.12;0.048;98;0.031;4.18;15;0.064;86;2.4;0.54;0.0244444444444444;0.0211764705882353;0.120833333333333;0.04;0.006;0.0175;0.0074375;0.0923076923076923;0.04;0.0816666666666667;3,44E+09;0.0357142857142857;0.122857142857143;0.0436363636363636;0.0490909090909091
1397;6367;71;3.17;1.98;10.32;0.79;0.8;0;0;0;0;0;0;0;0;0;16;0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0133333333333333;0;0;0;0;0
3413;11760;37;0.58;0.68;7.73;4.08;3.3;846;0.084;0;2.3;1.01;11;0.416;0.037;0.03;35;0.082;0.53;11;0.167;31;0.6;0.35;0.94;0.0494117647058824;0;0.0255555555555556;0.0673333333333333;0.0275;0.026;0.0284615384615385;0.025;0.0291666666666667;9,11E+09;0.0261904761904762;0.0442857142857143;0.0109090909090909;0.0318181818181818
4715;15273;143;25.23;4.65;0;0;0;0;0;0;0;0;0;0;0;0;8;0.061;0.46;33;0.015;282;0;0.48;0;0;0;0;0;0;0;0;0;0.00666666666666667;6,78E+09;0.0785714285714286;0.402857142857143;0;0.0436363636363636
2309;9161;21;0.25;0.23;6.69;1.37;0.4;1;0.027;0;6.4;0.12;8;0.163;0.003;0.033;12;0.03;0.23;7;0.008;10;0.1;0.06;0.00111111111111111;0.0158823529411765;0;0.0711111111111111;0.008;0.02;0.0101875;0.00230769230769231;0.0275;0.01;3,33E+09;0.0166666666666667;0.0142857142857143;0.00181818181818182;0.00545454545454545
2242;9081;151;0.2;0.15;38.9;37.9;1;2;0.014;0;2;0.83;1;0.1;0.021;0.015;4;0.02;0.22;3;0.06;6;0.3;0.05;0.00222222222222222;0.00823529411764706;0;0.0222222222222222;0.0553333333333333;0.0025;0.00625;0.0161538461538462;0.0125;0.00333333333333333;2,22E+09;0.00714285714285714;0.00857142857142857;0.00545454545454545;0.00454545454545455
4027;13845;324;21.55;25.71;0;0;0;0;0.23;2.89;0;0;6;2.78;0.16;0.07;10;0.079;2.19;19;0.013;182;21.2;5.07;0;0.135294117647059;120.416.666.666.667;0;0;0.015;0.17375;0.123076923076923;0.0583333333333333;0.00833333333333333;8,78E+09;0.0452380952380952;0.26;0.385454545454545;0.460909090909091
6922;21463;84;3.36;1.01;15.86;11.68;1.1;30;0.233;0.88;14.3;0.25;77;0.714;0.173;0.07;105;0.054;0.49;17;0;93;3.9;0.89;0.0333333333333333;0.137058823529412;0.366666666666667;0.158888888888889;0.0166666666666667;0.1925;0.044625;0.133076923076923;0.0583333333333333;0.0875;6,00E-05;0.0404761904761905;0.132857142857143;0.0709090909090909;0.0809090909090909
8120;35011;111;26.5;0.5;0;0;0;102;0.046;2.59;0;0;4;5.386;0.184;0.014;7;0.113;25.9;22;0.046;239;36.5;2.76;0.113333333333333;0.0270588235294118;107.916.666.666.667;0;0;0.01;0.336625;0.141538461538462;0.0116666666666667;0.00583333333333333;0.000125555555555556;0.0523809523809524;0.341428571428571;0.663636363636364;0.250909090909091
524;3839;78;2.12;4.24;8.2;8.2;0;292;0.195;0.43;28.9;2.09;49;3.902;0.484;0.195;163;0.195;0.29;9;0.009;91;1.4;1.17;0.324444444444444;0.114705882352941;0.179166666666667;0.321111111111111;0.139333333333333;0.1225;0.243875;0.372307692307692;0.1625;0.135833333333333;0.000216666666666667;0.0214285714285714;0.13;0.0254545454545455;0.106363636363636
7463;23429;155;21.83;7.56;0;0;0;12;0.156;2.33;0;0.38;0;2.361;0.121;0.054;4;0.06;1.95;18;0.008;158;2;4.64;0.0133333333333333;0.0917647058823529;0.970833333333333;0;0.0253333333333333;0;0.1475625;0.0930769230769231;0.045;0.00333333333333333;6,67E+09;0.0428571428571429;0.225714285714286;0.0363636363636364;0.421818181818182
1047;5345;196;24.06;11.09;0;0;0;13;0.176;0.45;0;0.25;12;5.433;0.233;0.055;13;0.084;0.97;21;0.018;217;27;2.01;0.0144444444444444;0.103529411764706;0.1875;0;0.0166666666666667;0.03;0.3395625;0.179230769230769;0.0458333333333333;0.0108333333333333;9,33E+09;0.05;0.31;0.490909090909091;0.182727272727273
7763;28025;307;5.8;11.9;44.5;15.8;1.1;546;0.73;2.2;0;0;0;7.3;0.62;0.55;455;0;8.2;16;0;342;0;0.3;0.606666666666667;0.429411764705882;0.916666666666667;0;0;0;0.45625;0.476923076923077;0.458333333333333;0.379166666666667;0;0.0380952380952381;0.488571428571429;0;0.0272727272727273
6064;19079;522;5.87;27;63.94;62.36;0;1;0.056;0.65;0.5;1.11;8;0.154;0.261;0.064;205;0.008;0.14;18;0.003;157;4.7;0.7;0.00111111111111111;0.0329411764705882;0.270833333333333;0.00555555555555556;0.074;0.02;0.009625;0.200769230769231;0.0533333333333333;0.170833333333333;8,89E+08;0.0428571428571429;0.224285714285714;0.0854545454545455;0.0636363636363636
5697;18233;497;9.8;25;58.2;0;3.1;21;0.261;0.12;1.5;0;96;3.185;0.427;0.358;204;0.16;2.62;54;1.083;382;24.3;0.87;0.0233333333333333;0.153529411764706;0.05;0.0166666666666667;0;0.24;0.1990625;0.328461538461538;0.298333333333333;0.17;0.000177777777777778;0.128571428571429;0.545714285714286;0.441818181818182;0.0790909090909091
7449;23415;105;18.52;3.4;0;0;0;10;0.16;10.81;0;1.22;0;4.444;0.682;0.252;4;0.373;4.38;22;0.034;209;9;1.51;0.0111111111111111;0.0941176470588235;450.416.666.666.667;0;0.0813333333333333;0;0.27775;0.524615384615385;0.21;0.00333333333333333;0.000414444444444444;0.0523809523809524;0.298571428571429;0.163636363636364;0.137272727272727
1714;7244;193;10.7;14.9;4.1;2.1;0;0;0;0;0;0;0;0;0;0;21;0.21;1.56;18;0;164;0;2.1;0;0;0;0;0;0;0;0;0;0.0175;0.000233333333333333;0.0428571428571429;0.234285714285714;0;0.190909090909091
3835;13345;449;31.3;34.4;1.4;0;0;0;0.31;3.45;0;0.29;8;6.47;0.26;0.09;9;0.116;3.14;27;0.017;236;26.8;6.37;0;0.182352941176471;14.375;0;0.0193333333333333;0.02;0.404375;0.2;0.075;0.0075;0.000128888888888889;0.0642857142857143;0.337142857142857;0.487272727272727;0.579090909090909
8482;43075;10;0;0;2.45;2.45;0;0;0;0;0;0;0;0;0;0;10;0.01;0;1;0;10;0;0.02;0;0;0;0;0;0;0;0;0;0.00833333333333333;1,11E+09;0.00238095238095238;0.0142857142857143;0;0.00181818181818182
4035;13853;263;19.09;20.13;0;0;0;0;0.514;1.06;0;0.43;10;6.157;0.081;0.051;24;0.063;1.38;19;0.012;172;20.7;3.38;0;0.302352941176471;0.441666666666667;0;0.0286666666666667;0.025;0.3848125;0.0623076923076923;0.0425;0.02;7,00E-05;0.0452380952380952;0.245714285714286;0.376363636363636;0.307272727272727
784;4694;533;0.17;59.81;0.86;0;0;819;3.75;10.8;0.1;21.12;1;0.016;0.026;0.007;21;0;0;2;0;16;0;0;0.91;220.588.235.294.118;4.5;0.00111111111111111;1.408;0.0025;0.001;0.02;0.00583333333333333;0.0175;0;0.00476190476190476;0.0228571428571429;0;0
97;1108;97;3.75;6.89;5.18;0;0;53;0.023;0.36;2.3;0;6;0.091;0.135;0.052;169;0.046;0.12;31;0.018;117;0;0.22;0.0588888888888889;0.0135294117647059;0.15;0.0255555555555556;0;0.015;0.0056875;0.103846153846154;0.0433333333333333;0.140833333333333;5,11E+09;0.0738095238095238;0.167142857142857;0;0.02
2256;9095;107;1.42;0.4;27.57;23.35;4.2;0;0.133;0;4.4;0.15;1;0.64;0.11;0.011;70;0.124;0.88;29;0.22;29;0.2;0.24;0;0.0782352941176471;0;0.0488888888888889;0.01;0.0025;0.04;0.0846153846153846;0.00916666666666667;0.0583333333333333;0.000137777777777778;0.0690476190476191;0.0414285714285714;0.00363636363636364;0.0218181818181818
6847;21361;376;9.62;25.4;27.2;1.97;1.2;8;0.128;0.39;0;0.75;0;4.284;0.281;0.403;55;0.074;2.01;13;0.174;323;0;0.86;0.00888888888888889;0.0752941176470588;0.1625;0;0.05;0;0.26775;0.216153846153846;0.335833333333333;0.0458333333333333;8,22E+09;0.030952380952381;0.461428571428571;0;0.0781818181818182
6759;21255;266;14.47;17.06;13.52;3.61;1.6;0;0.112;0;0.2;0.06;42;3;0.21;0.267;78;0.078;5.3;19;0.14;128;17;3.5;0;0.0658823529411765;0;0.00222222222222222;0.004;0.105;0.1875;0.161538461538462;0.2225;0.065;8,67E+09;0.0452380952380952;0.182857142857143;0.309090909090909;0.318181818181818
1978;8353;382;10.6;4.56;79.79;25.37;8.1;1;0.13;0;0.8;4.53;37;1.89;0.11;0.42;50;0;3.24;106;0;347;0;2.63;0.00111111111111111;0.0764705882352941;0;0.00888888888888889;0.302;0.0925;0.118125;0.0846153846153846;0.35;0.0416666666666667;0;0.252380952380952;0.495714285714286;0;0.239090909090909
5277;17198;163;26.32;5.66;0;0;0;201;0.18;36.9;8;0;21;4.63;1.99;0.19;29;0.36;3.04;24;0.127;372;100;4.25;0.223333333333333;0.105882352941176;15.375;0.0888888888888889;0;0.0525;0.289375;153.076.923.076.923;0.158333333333333;0.0241666666666667;4,00E-04;0.0571428571428571;0.531428571428571;181.818.181.818.182;0.386363636363636
4265;14155;34;0;0;8.8;8.8;0;0;0;0;0;0;0;0;0;0;1;0.006;0.01;0;0.001;0;0;0.1;0;0;0;0;0;0;0;0;0;0.000833333333333333;6,67E+08;0;0;0;0.00909090909090909
5969;18963;350;8.36;16.61;41.72;3.69;2.5;13;0.083;0.08;0.2;1.18;221;4.142;0.184;0.462;27;0.108;3.05;23;0.441;87;16.6;0.87;0.0144444444444444;0.0488235294117647;0.0333333333333333;0.00222222222222222;0.0786666666666667;0.5525;0.258875;0.141538461538462;0.385;0.0225;0.00012;0.0547619047619048;0.124285714285714;0.301818181818182;0.0790909090909091
4841;16129;271;17.19;20.18;10.49;2.72;3.9;1;0.099;0;0;0.04;27;0.1;0.05;0.17;372;0.398;4.87;60;1.495;287;28.5;1.99;0.00111111111111111;0.0582352941176471;0;0;0.00266666666666667;0.0675;0.00625;0.0384615384615385;0.141666666666667;0.31;0.000442222222222222;0.142857142857143;0.41;0.518181818181818;0.180909090909091
5224;17145;150;29.45;2.67;0;0;0;0;0;0;0;0;9;0;0.73;0.26;4;0.213;4.2;28;0.022;210;12.9;1.68;0;0;0;0;0;0.0225;0;0.561538461538462;0.216666666666667;0.00333333333333333;0.000236666666666667;0.0666666666666667;0.3;0.234545454545455;0.152727272727273
6664;21082;226;8.86;12.7;19.85;0.9;3.9;20;0.09;0.93;0.4;0.6;21;1.65;0.06;0.05;89;0.077;1.19;32;0.249;178;9.2;1.75;0.0222222222222222;0.0529411764705882;0.3875;0.00444444444444444;0.04;0.0525;0.103125;0.0461538461538461;0.0416666666666667;0.0741666666666667;8,56E+09;0.0761904761904762;0.254285714285714;0.167272727272727;0.159090909090909
